date,time,temperature_°F,dew_point_°F,humidity_%,wind_dir,wind_speed_mph,wind_gust_mph,pressure_inHg,precip_rate_in/hr,precip_accum_in,uv_index,solar_w/m²
2024-10-01,02:24:00,55.4,48.9,78.0,NNW,5.1,13.7,29.76,0.0,0.19,0.0,0.0
2024-10-01,02:29:00,55.4,48.9,79.0,,2.4,7.5,29.76,0.0,0.19,0.0,0.0
2024-10-01,02:34:00,55.3,48.9,79.0,WNW,3.9,10.7,29.76,0.0,0.19,0.0,0.0
2024-10-01,02:39:00,55.4,48.9,79.0,NE,2.8,9.9,29.76,0.0,0.19,0.0,0.0
2024-10-01,02:44:00,55.4,48.7,78.0,NNE,4.6,15.5,29.76,0.0,0.19,0.0,0.0
2024-10-01,02:49:00,55.4,48.9,78.0,WSW,3.2,9.5,29.76,0.0,0.19,0.0,0.0
2024-10-01,02:54:00,55.4,48.8,78.0,NNW,4.9,12.9,29.77,0.0,0.19,0.0,0.0
2024-10-01,02:59:00,55.5,48.8,78.0,,4.7,13.5,29.77,0.0,0.19,0.0,0.0
2024-10-01,03:04:00,55.4,48.9,79.0,NNW,3.2,11.3,29.76,0.0,0.19,0.0,0.0
2024-10-01,03:09:00,55.4,49.0,79.0,SSW,3.1,9.9,29.77,0.0,0.19,0.0,0.0
2024-10-01,03:14:00,55.4,49.1,79.0,North,4.5,13.9,29.77,0.0,0.19,0.0,0.0
2024-10-01,03:19:00,55.4,49.1,79.0,NNW,3.4,9.3,29.77,0.0,0.19,0.0,0.0
2024-10-01,03:24:00,55.3,49.2,80.0,WNW,4.5,12.3,29.77,0.0,0.19,0.0,0.0
2024-10-01,03:29:00,55.1,49.0,80.0,NNW,3.1,10.1,29.76,0.0,0.19,0.0,0.0
2024-10-01,03:34:00,55.0,48.9,80.0,NNW,3.9,9.5,29.76,0.0,0.19,0.0,0.0
2024-10-01,03:39:00,55.0,48.8,80.0,NNW,4.2,11.4,29.77,0.0,0.19,0.0,0.0
2024-10-01,03:44:00,55.1,48.8,79.0,North,2.8,9.9,29.77,0.0,0.19,0.0,0.0
2024-10-01,03:49:00,55.0,48.7,79.0,NW,2.4,9.1,29.76,0.0,0.19,0.0,0.0
2024-10-01,03:54:00,55.0,48.7,79.0,NW,3.3,10.1,29.76,0.0,0.19,0.0,0.0
2024-10-01,03:59:00,55.2,48.9,79.0,SE,3.3,8.3,29.76,0.0,0.19,0.0,0.0
2024-10-01,04:04:00,55.0,48.7,79.0,NW,3.4,11.3,29.76,0.0,0.19,0.0,0.0
2024-10-01,04:09:00,55.2,48.9,79.0,NW,3.5,11.6,29.76,0.0,0.19,0.0,0.0
2024-10-01,04:14:00,55.2,48.9,79.0,NE,5.7,16.2,29.76,0.0,0.19,0.0,0.0
2024-10-01,04:19:00,55.2,48.9,79.0,,4.5,12.8,29.76,0.0,0.19,0.0,0.0
2024-10-01,04:24:00,55.2,48.9,79.0,NW,3.1,9.3,29.76,0.0,0.19,0.0,0.0
2024-10-01,04:29:00,55.0,48.8,79.0,East,3.1,8.4,29.76,0.0,0.19,0.0,0.0
2024-10-01,04:34:00,55.0,48.9,80.0,NNW,3.4,9.1,29.76,0.0,0.19,0.0,0.0
2024-10-01,04:39:00,55.0,48.7,79.0,WNW,4.7,11.7,29.77,0.0,0.19,0.0,0.0
2024-10-01,04:44:00,55.0,48.8,79.0,SW,3.2,11.7,29.76,0.0,0.19,0.0,0.0
2024-10-01,04:49:00,55.0,48.8,79.0,,3.9,11.7,29.76,0.0,0.19,0.0,0.0
2024-10-01,04:54:00,55.0,48.9,80.0,NW,3.8,8.6,29.76,0.0,0.19,0.0,0.0
2024-10-01,04:59:00,55.0,48.9,80.0,NNE,2.7,10.5,29.76,0.0,0.19,0.0,0.0
2024-10-01,05:04:00,55.1,48.9,80.0,North,2.4,9.3,29.76,0.0,0.19,0.0,0.0
2024-10-01,05:09:00,55.0,48.8,80.0,North,3.3,9.5,29.76,0.0,0.19,0.0,0.0
2024-10-01,05:14:00,55.2,49.1,80.0,NNW,2.5,7.7,29.77,0.0,0.19,0.0,0.0
2024-10-01,05:19:00,55.1,49.0,80.0,WSW,3.3,12.7,29.76,0.0,0.19,0.0,0.0
2024-10-01,05:24:00,55.2,49.1,80.0,,2.2,7.5,29.76,0.0,0.19,0.0,0.0
2024-10-01,05:29:00,55.1,49.0,80.0,NNE,3.4,9.3,29.77,0.0,0.19,0.0,0.0
2024-10-01,05:34:00,55.0,48.9,80.0,West,2.8,9.1,29.76,0.0,0.19,0.0,0.0
2024-10-01,05:39:00,55.2,49.1,80.0,North,2.3,7.5,29.76,0.0,0.19,0.0,0.0
2024-10-01,05:44:00,55.2,49.1,80.0,ESE,3.2,13.0,29.77,0.0,0.19,0.0,0.0
2024-10-01,05:49:00,55.2,49.1,80.0,NW,4.3,17.0,29.77,0.0,0.19,0.0,0.0
2024-10-01,05:54:00,55.2,49.1,80.0,NNE,2.9,11.7,29.77,0.0,0.19,0.0,0.0
2024-10-01,05:59:00,55.2,49.0,80.0,NNW,1.5,6.4,29.77,0.0,0.19,0.0,0.0
2024-10-01,06:04:00,55.2,49.0,79.0,NW,3.3,10.1,29.77,0.0,0.19,0.0,0.0
2024-10-01,06:09:00,55.2,48.9,79.0,NW,3.2,12.7,29.77,0.0,0.19,0.0,0.0
2024-10-01,06:14:00,55.2,48.9,79.0,NW,3.0,10.1,29.77,0.0,0.19,0.0,0.0
2024-10-01,06:19:00,55.2,48.9,79.0,NNW,3.5,13.3,29.77,0.0,0.19,0.0,0.0
2024-10-01,06:24:00,55.2,48.9,79.0,NNW,3.3,8.5,29.77,0.0,0.19,0.0,0.0
2024-10-01,06:29:00,55.2,48.7,78.0,NNW,3.0,9.7,29.77,0.0,0.19,0.0,0.0
2024-10-01,06:34:00,55.2,48.6,78.0,NW,3.6,14.3,29.77,0.0,0.19,0.0,0.0
2024-10-01,06:39:00,55.2,48.6,78.0,NNW,2.7,7.1,29.77,0.0,0.19,0.0,0.0
2024-10-01,06:44:00,55.2,48.6,78.0,NNW,3.8,10.5,29.78,0.0,0.19,0.0,0.0
2024-10-01,06:49:00,55.2,48.6,78.0,NNW,2.8,9.5,29.77,0.0,0.19,0.0,0.0
2024-10-01,06:54:00,55.2,48.8,79.0,NNW,2.6,12.1,29.78,0.0,0.19,0.0,0.0
2024-10-01,06:59:00,55.1,48.8,79.0,North,3.1,12.6,29.78,0.0,0.19,0.0,0.0
2024-10-01,07:04:00,55.0,48.7,79.0,,2.1,9.5,29.78,0.0,0.19,0.0,0.0
2024-10-01,07:09:00,54.9,48.7,80.0,NNW,2.4,9.3,29.78,0.0,0.19,0.0,0.0
2024-10-01,07:14:00,54.9,48.7,80.0,NW,2.8,11.4,29.78,0.0,0.19,0.0,0.0
2024-10-01,07:19:00,54.9,48.7,80.0,NNW,1.4,5.4,29.78,0.0,0.19,0.0,0.0
2024-10-01,07:24:00,54.9,48.7,80.0,NNW,3.5,8.5,29.78,0.0,0.19,0.0,0.0
2024-10-01,07:29:00,54.8,48.7,80.0,,3.3,10.3,29.78,0.0,0.19,0.0,0.1
2024-10-01,07:34:00,54.7,48.6,80.0,NW,3.9,12.6,29.78,0.0,0.19,0.0,0.1
2024-10-01,07:39:00,54.7,48.6,80.0,NNW,1.7,8.1,29.78,0.0,0.19,0.0,0.3
2024-10-01,07:44:00,54.7,48.6,80.0,NNW,2.3,5.7,29.78,0.0,0.19,0.0,0.4
2024-10-01,07:49:00,54.7,48.6,80.0,,2.6,8.1,29.78,0.0,0.19,0.0,0.9
2024-10-01,07:54:00,54.7,48.6,80.0,NNW,3.0,8.1,29.78,0.0,0.19,0.0,1.4
2024-10-01,07:59:00,54.7,48.6,80.0,NW,2.5,8.9,29.78,0.0,0.19,0.0,2.1
2024-10-01,08:04:00,54.9,48.7,80.0,NNW,2.5,8.4,29.78,0.0,0.0,0.0,2.6
2024-10-01,08:09:00,54.9,48.7,80.0,NNW,2.8,8.9,29.78,0.0,0.0,0.0,4.4
2024-10-01,08:14:00,54.9,48.8,80.0,NW,1.3,7.3,29.78,0.0,0.0,0.0,4.4
2024-10-01,08:19:00,54.9,48.7,80.0,NW,2.4,7.7,29.78,0.0,0.0,0.0,6.0
2024-10-01,08:24:00,54.9,48.7,80.0,NW,3.6,8.3,29.78,0.0,0.0,0.0,6.1
2024-10-01,08:29:00,54.9,48.7,80.0,NNW,2.6,8.5,29.78,0.0,0.0,0.0,7.3
2024-10-01,08:34:00,54.8,48.6,80.0,NNW,2.5,7.6,29.79,0.0,0.0,0.0,6.9
2024-10-01,08:39:00,54.9,48.7,80.0,NNW,2.6,8.9,29.79,0.0,0.0,0.0,9.2
2024-10-01,08:44:00,54.9,48.7,80.0,,3.4,13.0,29.78,0.0,0.0,0.0,12.9
2024-10-01,08:49:00,54.9,48.7,80.0,West,1.6,4.8,29.78,0.0,0.0,0.0,14.2
2024-10-01,08:54:00,54.9,48.7,80.0,WNW,1.7,9.4,29.78,0.0,0.0,0.0,15.6
2024-10-01,08:59:00,54.9,48.7,80.0,NNE,2.0,8.1,29.78,0.0,0.0,0.0,18.4
2024-10-01,09:04:00,55.0,48.8,80.0,North,2.5,6.9,29.79,0.0,0.0,0.0,19.7
2024-10-01,09:09:00,55.0,49.0,80.0,NNW,2.4,7.9,29.79,0.0,0.0,0.0,20.4
2024-10-01,09:14:00,55.1,49.0,80.0,North,4.3,11.1,29.79,0.0,0.0,0.0,23.4
2024-10-01,09:19:00,55.2,49.1,80.0,NNW,2.3,9.2,29.79,0.0,0.0,0.0,21.9
2024-10-01,09:24:00,55.2,49.1,80.0,NE,2.8,10.5,29.79,0.0,0.0,0.0,19.1
2024-10-01,09:29:00,55.2,49.2,80.0,NNW,2.2,8.1,29.79,0.0,0.0,0.0,24.4
2024-10-01,09:34:00,55.0,49.3,81.0,NE,1.2,9.5,29.79,0.0,0.0,0.0,23.9
2024-10-01,09:39:00,55.0,49.3,81.0,NNW,1.6,9.9,29.79,0.0,0.0,0.0,23.2
2024-10-01,09:44:00,55.1,49.4,81.0,NNW,1.0,4.6,29.79,0.0,0.0,0.0,21.2
2024-10-01,09:49:00,55.1,49.4,81.0,NW,1.4,8.1,29.79,0.0,0.0,0.0,24.1
2024-10-01,09:54:00,55.2,49.5,81.0,NNW,1.8,6.4,29.79,0.0,0.0,0.0,36.4
2024-10-01,09:59:00,55.3,49.6,81.0,NW,1.0,5.5,29.79,0.0,0.0,0.0,42.8
2024-10-01,10:04:00,55.5,49.6,81.0,NNW,2.3,9.3,29.79,0.0,0.0,0.0,46.9
2024-10-01,10:09:00,55.6,49.5,80.0,NNW,1.8,12.3,29.8,0.0,0.0,0.0,48.9
2024-10-01,10:14:00,55.9,49.6,80.0,NW,2.6,8.3,29.79,0.0,0.0,0.0,45.1
2024-10-01,10:19:00,55.9,49.5,79.0,NNW,3.5,14.5,29.79,0.0,0.0,0.0,42.2
2024-10-01,10:24:00,55.8,49.5,80.0,NNW,2.1,9.5,29.79,0.0,0.0,0.0,38.4
2024-10-01,10:29:00,55.9,49.8,80.0,NW,1.7,9.5,29.79,0.0,0.0,0.0,35.9
2024-10-01,10:34:00,55.9,49.8,80.0,NW,1.3,6.4,29.79,0.0,0.0,0.0,42.8
2024-10-01,10:39:00,56.0,49.8,80.0,NW,2.1,8.2,29.79,0.0,0.0,0.0,55.1
2024-10-01,10:44:00,56.1,49.6,79.0,NW,2.9,13.9,29.8,0.0,0.0,0.0,57.2
2024-10-01,10:49:00,56.3,49.7,79.0,NNW,4.2,13.5,29.79,0.0,0.0,0.0,51.5
2024-10-01,10:54:00,56.4,49.5,78.0,NW,4.2,14.9,29.79,0.0,0.0,0.0,56.6
2024-10-01,10:59:00,56.6,49.4,77.0,WNW,2.9,17.3,29.79,0.0,0.0,0.0,55.1
2024-10-01,11:04:00,56.7,49.5,77.0,WNW,2.8,13.1,29.79,0.0,0.0,0.0,46.1
2024-10-01,11:09:00,56.7,49.5,77.0,SW,4.0,16.0,29.79,0.0,0.0,0.0,39.9
2024-10-01,11:14:00,56.7,49.3,77.0,NNW,3.8,12.1,29.79,0.0,0.0,0.0,41.1
2024-10-01,11:19:00,56.7,49.2,76.0,NW,4.4,14.7,29.79,0.0,0.0,0.0,44.8
2024-10-01,11:24:00,56.8,49.2,75.0,NNW,3.4,12.1,29.79,0.0,0.0,0.0,44.0
2024-10-01,11:29:00,56.9,49.0,75.0,NNW,3.8,12.5,29.79,0.0,0.0,0.0,73.1
2024-10-01,11:34:00,57.2,49.0,74.0,WNW,5.0,16.0,29.79,0.0,0.0,0.0,96.5
2024-10-01,11:39:00,57.5,48.9,73.0,NNW,5.7,15.5,29.79,0.0,0.0,0.0,98.1
2024-10-01,11:44:00,57.7,49.1,73.0,NW,4.2,15.1,29.79,0.0,0.0,0.0,78.4
2024-10-01,11:49:00,57.6,49.5,74.0,WNW,4.0,20.4,29.79,0.0,0.0,0.0,89.9
2024-10-01,11:54:00,57.7,49.3,73.0,NNW,2.5,8.7,29.79,0.0,0.0,0.0,81.0
2024-10-01,11:59:00,57.8,49.0,73.0,NW,4.4,13.2,29.79,0.0,0.0,0.0,82.0
2024-10-01,12:04:00,58.0,49.3,73.0,NNW,4.1,15.5,29.79,0.0,0.0,0.0,89.0
2024-10-01,12:09:00,58.3,49.3,72.0,NW,3.5,14.7,29.78,0.0,0.0,0.0,88.3
2024-10-01,12:14:00,58.3,49.3,72.0,NW,4.5,19.7,29.78,0.0,0.0,0.0,84.6
2024-10-01,12:19:00,58.5,49.3,71.0,NW,3.3,12.5,29.78,0.0,0.0,0.0,93.1
2024-10-01,12:24:00,58.6,49.3,71.0,NW,5.2,27.4,29.78,0.0,0.0,0.0,89.0
2024-10-01,12:29:00,58.6,49.3,71.0,NNW,4.7,14.7,29.78,0.0,0.0,0.0,85.0
2024-10-01,12:34:00,58.6,49.2,71.0,NNW,5.1,17.1,29.78,0.0,0.0,0.0,69.2
2024-10-01,12:39:00,58.6,48.8,70.0,NNW,4.6,17.1,29.78,0.0,0.0,0.0,82.9
2024-10-01,12:44:00,58.6,48.9,70.0,NW,3.3,15.4,29.78,0.0,0.0,0.0,83.6
2024-10-01,12:49:00,58.6,48.9,70.0,NW,4.8,13.0,29.78,0.0,0.0,0.0,92.0
2024-10-01,12:54:00,58.7,48.7,69.0,NW,4.3,12.9,29.78,0.0,0.0,1.0,118.7
2024-10-01,12:59:00,59.1,48.7,69.0,NW,3.2,13.5,29.78,0.0,0.0,1.0,115.9
2024-10-01,13:04:00,59.3,48.9,68.0,NW,3.5,10.3,29.78,0.0,0.0,0.0,108.3
2024-10-01,13:09:00,59.5,48.9,68.0,NNW,4.1,15.5,29.78,0.0,0.0,0.0,75.6
2024-10-01,13:14:00,59.2,49.1,69.0,NW,2.8,9.2,29.78,0.0,0.0,0.0,70.5
2024-10-01,13:19:00,59.1,49.0,69.0,NNW,2.4,13.8,29.78,0.0,0.0,0.0,85.8
2024-10-01,13:24:00,59.1,49.0,69.0,NW,3.4,14.7,29.78,0.0,0.0,0.0,94.7
2024-10-01,13:29:00,59.7,49.2,68.0,NNW,4.2,16.6,29.78,0.0,0.0,0.0,99.7
2024-10-01,13:34:00,59.6,49.0,68.0,WNW,3.5,13.7,29.78,0.0,0.0,1.0,147.3
2024-10-01,13:39:00,59.8,48.7,67.0,WNW,4.8,15.8,29.78,0.0,0.0,3.0,484.2
2024-10-01,13:44:00,60.3,48.6,65.0,NNW,2.3,12.9,29.78,0.0,0.0,3.0,475.8
2024-10-01,13:49:00,60.9,49.2,65.0,NW,4.5,14.3,29.78,0.0,0.0,3.0,417.4
2024-10-01,13:54:00,60.1,49.0,67.0,NW,2.5,10.3,29.78,0.0,0.0,3.0,477.4
2024-10-01,13:59:00,60.1,48.9,66.0,NNW,2.7,8.1,29.77,0.0,0.0,3.0,473.2
2024-10-01,14:04:00,61.1,49.3,65.0,NNW,1.0,5.4,29.77,0.0,0.0,3.0,467.2
2024-10-01,14:09:00,61.1,49.4,65.0,North,4.3,14.6,29.78,0.0,0.0,2.0,361.6
2024-10-01,14:14:00,60.5,49.2,66.0,,4.6,14.1,29.78,0.0,0.0,1.0,201.0
2024-10-01,14:19:00,59.7,48.4,66.0,NNW,2.4,9.5,29.78,0.0,0.0,3.0,486.9
2024-10-01,14:24:00,60.5,48.3,64.0,NNW,1.4,5.7,29.77,0.0,0.0,3.0,443.9
2024-10-01,14:29:00,61.5,47.6,60.0,NNW,3.9,10.9,29.77,0.0,0.0,3.0,471.2
2024-10-01,14:34:00,62.1,48.4,61.0,NNE,7.2,17.8,29.77,0.0,0.0,3.0,463.7
2024-10-01,14:39:00,61.7,48.5,62.0,SE,5.3,15.8,29.77,0.0,0.0,3.0,464.9
2024-10-01,14:44:00,62.1,48.3,60.0,NNW,3.6,10.7,29.76,0.0,0.0,3.0,447.5
2024-10-01,14:49:00,62.8,48.0,58.0,WNW,5.4,10.1,29.77,0.0,0.0,3.0,445.0
2024-10-01,14:54:00,62.4,48.0,59.0,WNW,5.6,13.5,29.76,0.0,0.0,3.0,410.8
2024-10-01,14:59:00,62.4,48.1,60.0,NNW,4.3,12.1,29.76,0.0,0.0,3.0,411.5
2024-10-01,15:04:00,62.7,48.0,59.0,NW,5.1,17.4,29.76,0.0,0.0,3.0,451.1
2024-10-01,15:09:00,63.0,47.8,58.0,NW,4.9,12.9,29.76,0.0,0.0,3.0,441.3
2024-10-01,15:14:00,63.5,47.9,57.0,NW,5.9,13.7,29.76,0.0,0.0,3.0,464.4
2024-10-01,15:19:00,63.3,47.6,57.0,ENE,7.5,23.1,29.76,0.0,0.0,3.0,458.2
2024-10-01,15:24:00,62.7,47.8,58.0,West,5.7,14.1,29.76,0.0,0.0,4.0,503.0
2024-10-01,15:29:00,62.3,47.9,59.0,WSW,6.3,17.9,29.76,0.0,0.0,3.0,427.2
2024-10-01,15:34:00,61.9,47.9,60.0,SSE,4.2,12.8,29.76,0.0,0.0,2.0,304.6
2024-10-01,15:39:00,62.1,47.6,59.0,NNW,5.5,19.3,29.76,0.0,0.0,2.0,298.1
2024-10-01,15:44:00,61.7,48.0,61.0,NNW,2.9,14.2,29.76,0.0,0.0,3.0,426.7
2024-10-01,15:49:00,62.2,47.9,60.0,SSW,5.3,14.4,29.76,0.0,0.0,3.0,417.3
2024-10-01,15:54:00,61.3,48.1,62.0,NW,4.9,18.4,29.76,0.0,0.0,1.0,173.8
2024-10-01,15:59:00,61.0,47.6,61.0,NNE,3.2,10.5,29.75,0.0,0.0,3.0,443.5
2024-10-01,16:04:00,62.4,48.7,61.0,NNW,4.3,10.7,29.75,0.0,0.0,3.0,406.7
2024-10-01,16:09:00,61.9,48.2,61.0,NW,3.4,9.9,29.76,0.0,0.0,2.0,333.9
2024-10-01,16:14:00,61.5,48.3,62.0,NW,2.8,13.3,29.75,0.0,0.0,1.0,228.6
2024-10-01,16:19:00,61.1,47.5,61.0,NW,4.1,15.7,29.75,0.0,0.0,3.0,384.0
2024-10-01,16:24:00,62.2,47.9,59.0,NW,3.6,15.3,29.75,0.0,0.0,2.0,354.4
2024-10-01,16:29:00,63.3,48.8,59.0,NW,3.7,13.4,29.75,0.0,0.0,2.0,273.9
2024-10-01,16:34:00,62.3,48.8,61.0,NNW,2.7,11.9,29.74,0.0,0.0,0.0,96.3
2024-10-01,16:39:00,61.5,48.9,63.0,SE,3.1,9.4,29.74,0.0,0.0,0.0,103.5
2024-10-01,16:44:00,61.1,48.6,63.0,NNW,3.1,13.1,29.74,0.0,0.0,0.0,72.9
2024-10-01,16:49:00,61.0,48.5,63.0,NW,3.0,11.1,29.74,0.0,0.0,0.0,72.8
2024-10-01,16:54:00,60.7,48.0,63.0,NNW,2.5,11.4,29.74,0.0,0.0,0.0,71.7
2024-10-01,16:59:00,60.5,47.9,63.0,NNW,2.2,9.7,29.74,0.0,0.0,0.0,77.2
2024-10-01,17:04:00,60.5,47.6,63.0,NNW,1.3,7.7,29.74,0.0,0.0,0.0,91.8
2024-10-01,17:09:00,60.6,47.5,62.0,NW,2.2,8.6,29.73,0.0,0.0,0.0,89.2
2024-10-01,17:14:00,60.4,47.7,63.0,NNW,0.6,3.9,29.74,0.0,0.0,0.0,63.9
2024-10-01,17:19:00,60.4,47.9,63.0,NNW,2.0,6.5,29.73,0.0,0.0,0.0,57.2
2024-10-01,17:24:00,60.0,47.8,64.0,North,3.2,13.1,29.73,0.0,0.0,0.0,61.4
2024-10-01,17:29:00,60.1,47.8,64.0,NNW,2.2,6.7,29.73,0.0,0.0,0.0,62.3
2024-10-01,17:34:00,60.0,47.8,64.0,NE,1.4,7.3,29.73,0.0,0.0,0.0,66.0
2024-10-01,17:39:00,60.1,47.8,64.0,NNW,1.9,6.5,29.73,0.0,0.0,0.0,61.1
2024-10-01,17:44:00,60.0,47.5,63.0,NW,2.5,7.2,29.73,0.0,0.0,0.0,45.6
2024-10-01,17:49:00,59.9,47.1,63.0,NNW,2.8,15.1,29.73,0.0,0.0,0.0,53.5
2024-10-01,17:54:00,59.9,47.2,63.0,NW,2.8,8.3,29.73,0.0,0.0,0.0,53.7
2024-10-01,17:59:00,59.8,46.9,62.0,NNW,2.5,8.2,29.73,0.0,0.0,0.0,50.8
2024-10-01,18:04:00,59.8,46.9,62.0,NW,1.6,8.6,29.73,0.0,0.0,0.0,47.3
2024-10-01,18:09:00,59.6,46.8,62.0,NNW,3.0,12.2,29.73,0.0,0.0,0.0,38.8
2024-10-01,18:14:00,59.4,46.1,61.0,NNW,4.6,12.7,29.73,0.0,0.0,0.0,27.8
2024-10-01,18:19:00,59.4,46.4,62.0,,2.4,8.0,29.73,0.0,0.0,0.0,27.5
2024-10-01,18:24:00,59.4,46.6,63.0,NNW,0.7,4.8,29.73,0.0,0.0,0.0,20.2
2024-10-01,18:29:00,59.2,46.2,62.0,NW,1.8,6.9,29.72,0.0,0.0,0.0,19.3
2024-10-01,18:34:00,59.2,45.9,61.0,NE,2.6,8.2,29.72,0.0,0.0,0.0,18.2
2024-10-01,18:39:00,59.0,45.7,62.0,NNW,1.2,5.3,29.72,0.0,0.0,0.0,16.9
2024-10-01,18:44:00,58.9,45.4,61.0,NNW,1.9,9.7,29.72,0.0,0.0,0.0,11.6
2024-10-01,18:49:00,58.8,45.3,61.0,WNW,3.5,13.0,29.72,0.0,0.0,0.0,10.1
2024-10-01,18:54:00,58.6,45.3,61.0,NW,2.1,7.9,29.73,0.0,0.0,0.0,6.8
2024-10-01,18:59:00,58.5,45.5,62.0,NW,2.8,16.4,29.73,0.0,0.0,0.0,5.3
2024-10-01,19:04:00,58.3,45.7,63.0,NW,1.7,10.5,29.73,0.0,0.0,0.0,4.7
2024-10-01,19:09:00,58.2,46.1,64.0,NNW,1.9,7.8,29.72,0.0,0.0,0.0,3.7
2024-10-01,19:14:00,58.0,46.2,65.0,NW,0.9,7.3,29.73,0.0,0.0,0.0,2.8
2024-10-01,19:19:00,57.8,46.5,66.0,NNW,1.6,5.1,29.72,0.0,0.0,0.0,2.3
2024-10-01,19:24:00,57.7,46.6,66.0,NNW,1.3,5.4,29.72,0.0,0.0,0.0,1.8
2024-10-01,19:29:00,57.5,46.5,67.0,NNW,1.7,9.5,29.72,0.0,0.0,0.0,1.0
2024-10-01,19:34:00,57.3,46.4,67.0,WSW,0.7,5.6,29.72,0.0,0.0,0.0,0.6
2024-10-01,19:39:00,57.2,46.4,67.0,NNW,2.5,7.5,29.72,0.0,0.0,0.0,0.2
2024-10-01,19:44:00,57.2,46.7,68.0,NNW,1.7,6.3,29.72,0.0,0.0,0.0,0.1
2024-10-01,19:49:00,57.0,46.6,68.0,North,1.3,6.1,29.72,0.0,0.0,0.0,0.1
2024-10-01,19:54:00,56.9,47.0,70.0,NW,0.9,5.3,29.71,0.0,0.0,0.0,0.0
2024-10-01,19:59:00,56.6,47.7,72.0,NNW,0.6,4.6,29.72,0.0,0.0,0.0,0.0
2024-10-01,20:04:00,56.1,48.0,74.0,NW,1.7,4.8,29.72,0.0,0.0,0.0,0.0
2024-10-01,20:09:00,55.8,48.2,75.0,NNW,1.2,7.1,29.72,0.0,0.0,0.0,0.0
2024-10-01,20:14:00,55.7,48.3,76.0,NNW,0.7,4.2,29.72,0.0,0.0,0.0,0.0
2024-10-01,20:19:00,55.5,48.4,77.0,NNW,0.7,3.4,29.72,0.0,0.0,0.0,0.0
2024-10-01,20:24:00,55.4,48.5,77.0,NNW,1.0,4.4,29.72,0.0,0.0,0.0,0.0
